 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
568,mNG3K_2.tif,112.7015,580.7556,139.0000,1274.0000,0.9303,535.0000,1.0660,0.9381,0.9433
569,mNG3K_2.tif,124.1411,1715.0068,521.0000,2691.0000,0.9173,1810.0000,1.1356,0.8806,0.9406
570,mNG3K_2.tif,152.1046,1539.3872,447.0000,2770.0000,0.8407,1534.0000,1.4482,0.6905,0.9112
571,mNG3K_2.tif,140.6650,338.5693,103.0000,718.0000,0.6505,328.0000,1.9793,0.5052,0.8098
572,mNG3K_2.tif,165.6627,596.3683,232.0000,1077.0000,0.6148,568.0000,2.0117,0.4971,0.8400
573,mNG3K_2.tif,148.7151,1786.5014,649.0000,3259.0000,0.8385,1717.0000,1.5632,0.6397,0.9410
574,mNG3K_2.tif,111.4304,579.4221,273.0000,780.0000,0.7490,601.0000,2.0918,0.4781,0.8946
575,mNG3K_2.tif,97.0249,728.0917,318.0000,1214.0000,0.8929,701.0000,1.0998,0.9093,0.9215
576,mNG3K_2.tif,105.0751,464.2016,137.0000,807.0000,0.8214,450.0000,1.7310,0.5777,0.9168
577,mNG3K_2.tif,118.6331,1049.4714,370.0000,1498.0000,0.7779,1073.0000,2.0820,0.4803,0.9165
578,mNG3K_2.tif,172.0180,2648.0296,573.0000,4619.0000,0.9357,2787.0000,1.0594,0.9439,0.9486
579,mNG3K_2.tif,88.5512,742.9139,397.0000,1083.0000,0.8993,750.0000,1.2778,0.7826,0.9457
580,mNG3K_2.tif,128.8017,1050.5395,109.0000,2321.0000,0.8300,1084.0000,1.7154,0.5829,0.9297
581,mNG3K_2.tif,93.6354,749.7828,417.0000,1117.0000,0.8798,765.0000,1.1295,0.8853,0.9228
582,mNG3K_2.tif,83.4669,478.3756,292.0000,708.0000,0.8696,472.0000,1.4525,0.6885,0.9271
583,mNG3K_2.tif,177.5260,2555.3246,635.0000,5233.0000,0.8071,2302.0000,1.2032,0.8311,0.9168
584,mNG3K_2.tif,144.4782,1535.4076,555.0000,3471.0000,0.6161,1370.0000,1.6968,0.5893,0.7857
585,mNG3K_2.tif,125.8359,1241.7744,451.0000,2228.0000,0.8372,1142.0000,1.4288,0.6999,0.9281
586,mNG3K_2.tif,169.0522,2187.2932,430.0000,3872.0000,0.8797,2257.0000,1.1115,0.8997,0.9312
587,mNG3K_2.tif,102.9566,1656.3169,297.0000,2620.0000,0.9283,1729.0000,1.2989,0.7699,0.9382
588,mNG3K_2.tif,90.2459,657.8498,411.0000,876.0000,0.8305,647.0000,1.4063,0.7111,0.9006
589,mNG3K_2.tif,124.9885,784.1322,264.0000,1350.0000,0.8999,756.0000,1.1488,0.8704,0.9380
590,mNG3K_2.tif,238.1136,1378.9057,459.0000,2269.0000,0.7269,1388.0000,1.4190,0.7047,0.8816
591,mNG3K_2.tif,88.1275,960.3125,445.0000,1554.0000,0.9147,929.0000,1.4879,0.6721,0.9607
592,mNG3K_2.tif,114.8199,1312.3358,584.0000,2226.0000,0.8975,1298.0000,1.2953,0.7720,0.9297
593,mNG3K_2.tif,117.3621,654.4982,331.0000,1046.0000,0.6573,633.0000,2.1614,0.4627,0.8697
594,mNG3K_2.tif,205.4895,2514.7691,581.0000,4080.0000,0.9366,2570.0000,1.1056,0.9045,0.9528
595,mNG3K_2.tif,99.1434,431.4103,128.0000,793.0000,0.8514,389.0000,1.5723,0.6360,0.9286
596,mNG3K_2.tif,89.3985,179.4976,61.0000,318.0000,0.9314,180.0000,1.2620,0.7924,0.9295
597,mNG3K_2.tif,189.3893,455.8747,212.0000,702.0000,0.7580,459.0000,1.5375,0.6504,0.8765
598,mNG3K_2.tif,100.8382,1906.2269,611.0000,2882.0000,0.8909,1987.0000,1.4467,0.6912,0.9370
599,mNG3K_2.tif,123.2937,466.2577,170.0000,792.0000,0.7571,456.0000,2.1087,0.4742,0.9180
600,mNG3K_2.tif,85.5853,3116.4406,404.0000,5186.0000,0.9165,3469.0000,1.1904,0.8400,0.9528
601,mNG3K_2.tif,87.7038,506.9614,121.0000,990.0000,0.7975,492.0000,1.8856,0.5303,0.9241
602,mNG3K_2.tif,87.7038,584.4638,300.0000,833.0000,0.8940,608.0000,1.1017,0.9077,0.9139
603,mNG3K_2.tif,116.9384,1231.8877,579.0000,2449.0000,0.9040,1185.0000,1.2232,0.8175,0.9404
604,mNG3K_2.tif,199.1342,529.3532,195.0000,868.0000,0.6289,519.0000,1.6778,0.5960,0.8076
605,mNG3K_2.tif,103.8040,294.6367,106.0000,463.0000,0.8739,297.0000,1.5130,0.6609,0.9333
